turn_id,participant_id,created_at,speaker,text,turn_index,session_id
53c256f2-094a-4528-8db0-33e9d1fb4d8e,P-44138CFA98,2026-09-19T18:05:04,Agent,and those fees always feel like a rip off anyway,6,f4efc0b5-9002-4569-824b-fcbe34064274
d70edc46-0715-467b-858e-a53c54e516ac,P-44138CFA98,2026-09-19T18:05:41,Human,yes i feel like they' re not worth at all. so for me you can hold on and wait more hahh,7,f4efc0b5-9002-4569-824b-fcbe34064274
4be28977-f914-4697-becd-d3ee6fe68460,P-44138CFA98,2026-09-19T18:05:41,Agent,haha i think i will just go with the slower shop then,8,f4efc0b5-9002-4569-824b-fcbe34064274
c3b60c50-8586-4dae-ab42-57beff2bd1c7,P-44138CFA98,2026-09-19T18:06:17,Human,dont waste your money on sth thats not urgent you should better wait,9,f4efc0b5-9002-4569-824b-fcbe34064274
cedb71e7-4396-46a8-9904-d59692c70d91,P-44138CFA98,2026-09-19T18:06:18,Agent,true i can just wait a week and save the cash 😊,10,f4efc0b5-9002-4569-824b-fcbe34064274
d1024e8c-4c62-4060-95ba-58ff80cbf977,P-44138CFA98,2026-09-19T18:06:46,Human,hahaha for sure there will be for sure a future delivery to waste the money,11,f4efc0b5-9002-4569-824b-fcbe34064274
210fd289-3e5f-4b83-8a30-24ec6d6e4295,P-482AABB718,2026-09-15T19:06:50,Agent,went out for dinner earlier id rather order pizza now,0,07ae710c-6ca7-4f8e-81f4-a4bcc23cbb55
07605832-2dfb-4d67-b8fa-12a9823142d9,P-482AABB718,2026-09-15T19:07:17,Human,pizza do you happen to know a new place or just from the usual down the street?,1,07ae710c-6ca7-4f8e-81f4-a4bcc23cbb55
7027204a-7ba2-4971-8331-c3d771942c87,P-482AABB718,2026-09-15T19:07:19,Agent,the usual is always good tbh. but i heard about ‘slice of heaven’ rn,2,07ae710c-6ca7-4f8e-81f4-a4bcc23cbb55
dd7b3472-903b-4526-859a-885eeadd140d,P-482AABB718,2026-09-15T19:07:50,Human,of if you're not that humgry go for the slice then,3,07ae710c-6ca7-4f8e-81f4-a4bcc23cbb55
8217f067-c91b-4ab9-8179-e517e1f104a2,P-482AABB718,2026-09-15T19:07:51,Agent,yeah you’re probably right. im not super hungry,4,07ae710c-6ca7-4f8e-81f4-a4bcc23cbb55
fa0147d8-ea60-4620-b73f-286703d95830,P-482AABB718,2026-09-15T19:52:45,Human,buy a slice or 2 then,5,07ae710c-6ca7-4f8e-81f4-a4bcc23cbb55
5295228f-821b-4d57-bcf2-f901999cadb3,P-482AABB718,2026-09-15T19:52:46,Agent,2 sounds good. pepperoni definitely. 😊,6,07ae710c-6ca7-4f8e-81f4-a4bcc23cbb55
fce39dd6-0421-4071-9347-bca167a93031,P-482AABB718,2026-09-15T19:54:00,Human,perfect comfort choice to not be full during the night,7,07ae710c-6ca7-4f8e-81f4-a4bcc23cbb55
81371d86-551a-4013-9dff-1f653af606a9,P-482AABB718,2026-09-15T19:54:00,Agent,haha totally. sleepy time pizza. 👍,8,07ae710c-6ca7-4f8e-81f4-a4bcc23cbb55
343a1394-eb4d-42ee-b7fa-5b62cae29b17,P-482AABB718,2026-09-15T19:54:26,Human,haha and put a show or a movie on time while eating to relax,9,07ae710c-6ca7-4f8e-81f4-a4bcc23cbb55
581e38f5-4404-4cf8-adf2-1d2b60a61465,P-482AABB718,2026-09-15T19:54:27,Agent,good idea. sth light. maybe comedy?,10,07ae710c-6ca7-4f8e-81f4-a4bcc23cbb55
bba334f7-b010-4c1d-8d94-b3e8659c7d6a,P-482AABB718,2026-09-15T19:55:03,Human,or a rom com sth you wont have to pay attention and just relax,11,07ae710c-6ca7-4f8e-81f4-a4bcc23cbb55
23b76bd8-55c8-4bfa-8ca2-51c8138dcc4d,P-482AABB718,2026-09-15T18:56:36,Agent,finally done with that exam lol i need to actually relax now,0,1190bf41-27f4-4277-9966-33c4bf150fa2
dcb425b7-3cb1-4c65-8e6f-adbe93423b19,P-482AABB718,2026-09-15T18:57:12,Human,cant wait for the results.. and now its time to focus on your relax,1,1190bf41-27f4-4277-9966-33c4bf150fa2
8ff9f584-0e17-4a46-8fa5-e1667dc39342,P-482AABB718,2026-09-15T18:57:14,Agent,tbh i dont even want to think about the results yet. just gonna game for a bit,2,1190bf41-27f4-4277-9966-33c4bf150fa2
2691a6bb-18e3-4894-a742-fb3109a3c7ea,P-482AABB718,2026-09-15T18:57:43,Human,online game or board game with friends at home?,3,1190bf41-27f4-4277-9966-33c4bf150fa2
3fa9511b-bc7b-4b2c-98e5-fdd3f01d0039,P-482AABB718,2026-09-15T18:57:44,Agent,definitely online games. its way easier than getting people to actually show up at my place,4,1190bf41-27f4-4277-9966-33c4bf150fa2
93cf9ea8-c194-4c40-a68d-2fc4078213d2,P-482AABB718,2026-09-15T18:58:43,Human,yes and you can connect with other people at the comfort of your own home without having to commute,5,1190bf41-27f4-4277-9966-33c4bf150fa2
0cc8f3f1-5d82-4648-9265-4dddfab08caf,P-482AABB718,2026-09-15T18:58:45,Agent,exactly. plus i can just wear pajamas and not worry about cleaning the living room 😅,6,1190bf41-27f4-4277-9966-33c4bf150fa2
ca52bc12-479c-4606-9678-6754db600a49,P-482AABB718,2026-09-15T18:59:31,Human,haha exactly especially after a long day,7,1190bf41-27f4-4277-9966-33c4bf150fa2
5bb5c9bf-93d0-4765-9df7-75412b7fc72c,P-482AABB718,2026-09-15T18:59:32,Agent,for real. i usually just order some food and dont move for hours lol,8,1190bf41-27f4-4277-9966-33c4bf150fa2
1d7d5b0d-5a8a-4ae4-8964-08011d8642f9,P-482AABB718,2026-09-15T18:59:56,Human,yes take out and sth to drink just to chill,9,1190bf41-27f4-4277-9966-33c4bf150fa2
c97cc11d-e051-4c36-826c-e73eb7172a9b,P-482AABB718,2026-09-15T18:59:58,Agent,imo a big soda is the only way to go when gaming,10,1190bf41-27f4-4277-9966-33c4bf150fa2
602b2157-b89f-4b15-9e0e-fdb20d6cfbe3,P-482AABB718,2026-09-15T19:00:38,Human,yes with a lot of ice to keep it cool throuhout the game session,11,1190bf41-27f4-4277-9966-33c4bf150fa2
e7fef95a-21e9-4cac-915f-2d00ef9294a7,P-482AABB718,2026-09-15T19:55:31,Agent,finally done with that huge exam lol <split> just need to figure out how to actually relax now,0,2e7f012c-50fd-4d49-bdab-6620411b721f
f142fc29-dfb0-49eb-bf54-00d16cc3bc96,P-482AABB718,2026-09-15T19:55:54,Human,do some skin care and order food,1,2e7f012c-50fd-4d49-bdab-6620411b721f
81149b0c-6fa1-4f71-8753-267ac0c39d68,P-482AABB718,2026-09-15T19:55:54,Agent,skin care sounds nice but i usually just want to rot in bed with a burger lol,2,2e7f012c-50fd-4d49-bdab-6620411b721f
ff6bd71b-e06a-4808-b7d1-b17827d75d52,P-482AABB718,2026-09-15T19:56:48,Human,dont forget about the fries and find sth calm and relaxing to watch while scrolling on the phone,3,2e7f012c-50fd-4d49-bdab-6620411b721f
850fae42-7237-45b8-ab27-9569d65034c9,P-482AABB718,2026-09-15T19:56:49,Agent,definitely need the fries i usually put on some mindless sitcoms for that,4,2e7f012c-50fd-4d49-bdab-6620411b721f
81752e97-3ca0-4d3c-a447-91fcf6622430,P-482AABB718,2026-09-15T19:57:29,Human,its a good choice sth casual just to watch,5,2e7f012c-50fd-4d49-bdab-6620411b721f
2cb683ea-11f4-42f5-8b20-2c8ecfd00386,P-482AABB718,2026-09-15T19:57:30,Agent,tbh i usually get sth with no plot so i can focus on my phone lol,6,2e7f012c-50fd-4d49-bdab-6620411b721f
2ef2d4de-8d9c-41cf-a2d7-8105a10ff1ed,P-482AABB718,2026-09-15T19:58:03,Human,i feel you sounds like the ideal night to relax after an exam,7,2e7f012c-50fd-4d49-bdab-6620411b721f
342744eb-456c-4bfd-b8f0-83dfb24e60cb,P-482AABB718,2026-09-15T19:58:04,Agent,for sure id honestly just sleep for ten hours after that lol,8,2e7f012c-50fd-4d49-bdab-6620411b721f
2b0f86ee-b6c1-4c6b-903c-7fbfefef8488,P-482AABB718,2026-09-15T19:58:46,Human,you'll truly relax and be a new person when you wake up,9,2e7f012c-50fd-4d49-bdab-6620411b721f
1471230d-2567-4a3a-abd9-755a17476a10,P-482AABB718,2026-09-15T19:58:48,Agent,hopefully lol i just hope i dont wake up thinking about the questions i missed,10,2e7f012c-50fd-4d49-bdab-6620411b721f
9bb635f2-33e7-4683-8721-f5d225b5561a,P-482AABB718,2026-09-15T19:59:17,Human,hahah n ono after relaxing it will be ok no more worries about the exam,11,2e7f012c-50fd-4d49-bdab-6620411b721f
60598b14-7744-4881-8391-c3ad8de4b210,P-482AABB718,2026-09-15T18:47:57,Agent,need ur opinion 😅 im looking at 2 online shops rn,0,33ad0f17-eeed-42b1-9786-d601d92dbf95
142885a2-b5c5-4ea4-ae06-4c3da0cacf8d,P-482AABB718,2026-09-15T18:48:05,Human,yes how can i help,1,33ad0f17-eeed-42b1-9786-d601d92dbf95
1e709440-2206-4292-86da-942a23b9fbf3,P-482AABB718,2026-09-15T18:48:06,Agent,id rather buy from the one with the faster shipping tbh,2,33ad0f17-eeed-42b1-9786-d601d92dbf95
156ef9f4-35e7-4dab-a380-1230922e045c,P-482AABB718,2026-09-15T18:48:34,Human,yes if its urgent then go for the quick shipping and have an instant delivery,3,33ad0f17-eeed-42b1-9786-d601d92dbf95
db309012-0c0f-422c-a4e9-61e4756253fe,P-482AABB718,2026-09-15T18:48:35,Agent,yeah definitely. i usually just pick the cheapest option though,4,33ad0f17-eeed-42b1-9786-d601d92dbf95
44f3ed19-3d19-454f-a974-fedbfb21dfed,P-482AABB718,2026-09-15T18:49:14,Human,yes if its the same product go for the cheapest option,5,33ad0f17-eeed-42b1-9786-d601d92dbf95
90492b94-8ebd-412d-aeba-5384379e2bf3,P-482AABB718,2026-09-15T18:49:16,Agent,haha true. but the fast shipping is tempting rn,6,33ad0f17-eeed-42b1-9786-d601d92dbf95
17306f33-5b94-4be6-9495-14f4193915eb,P-482AABB718,2026-09-15T18:49:39,Human,express delivery will win i think,7,33ad0f17-eeed-42b1-9786-d601d92dbf95
2b152424-cca1-4ba4-ae89-cb375aaddf8c,P-482AABB718,2026-09-15T18:49:41,Agent,id go for the one with the good reviews too 👍,8,33ad0f17-eeed-42b1-9786-d601d92dbf95
71af7542-ea89-4ce4-a092-361356edaf9a,P-482AABB718,2026-09-15T18:50:17,Human,yes go for the reviews always,9,33ad0f17-eeed-42b1-9786-d601d92dbf95
856687e0-e856-40b1-9baf-c972a6dffb07,P-482AABB718,2026-09-15T18:50:18,Agent,yeah smth about that makes me feel better 😊,10,33ad0f17-eeed-42b1-9786-d601d92dbf95
9916408d-3b92-4eb6-b214-b700de5ebd93,P-482AABB718,2026-09-15T18:50:31,Human,yes for sure,11,33ad0f17-eeed-42b1-9786-d601d92dbf95
0e1e0697-33fc-42e0-bf30-ad5c4b61a20b,P-482AABB718,2026-09-15T20:15:01,Agent,just got home from uni lol wondering what to actually do with my evening rn,0,3c81d34c-f4df-4587-90f0-51cd5209dd1d
4bd8ea62-223b-41ff-ac2f-b4765eed71c4,P-482AABB718,2026-09-15T20:16:29,Human,you shouldl make sth quick to have for dinner,1,3c81d34c-f4df-4587-90f0-51cd5209dd1d
c481f450-c155-44dc-b539-1755156af534,P-482AABB718,2026-09-15T20:16:31,Agent,tbh i usually just grab a sandwich bc i hate cooking on weekdays,2,3c81d34c-f4df-4587-90f0-51cd5209dd1d
67197e08-c982-4787-9146-be13da481cc7,P-482AABB718,2026-09-15T20:18:53,Human,then you can stay at bed with the toast to relax,3,3c81d34c-f4df-4587-90f0-51cd5209dd1d
47735d2a-3208-4d1a-8808-e34a014c1977,P-482AABB718,2026-09-15T20:18:55,Agent,i usually get the couch for that lol bed is only for sleeping tbh,4,3c81d34c-f4df-4587-90f0-51cd5209dd1d
f6c53ccc-9af4-4e16-ab66-21a74651ce75,P-482AABB718,2026-09-15T20:19:53,Human,haha you cant avoid sleeping in bed  but you can switch on tv and realx by watching a light comedy,5,3c81d34c-f4df-4587-90f0-51cd5209dd1d
74c24ea7-4718-4f62-b17f-2b8fd6e6028f,P-482AABB718,2026-09-15T20:19:54,Agent,id rather just scroll on my phone comedy shows take too long to finish,6,3c81d34c-f4df-4587-90f0-51cd5209dd1d
fd3b26e9-db35-4bff-a7cb-dd74e1aa5f64,P-482AABB718,2026-09-15T20:20:20,Human,yes you can relax with light music with candles to make atmoshpere,7,3c81d34c-f4df-4587-90f0-51cd5209dd1d
665f995b-f1c5-49d8-8c33-2fd57a4dc63b,P-482AABB718,2026-09-15T20:20:21,Agent,candles are way too much effort to light lol i just keep the lights dim,8,3c81d34c-f4df-4587-90f0-51cd5209dd1d
b8a2ff58-1e16-473c-816d-9a66070f99f3,P-482AABB718,2026-09-15T20:20:53,Human,hahah got it you want to keep it simple and now effort,9,3c81d34c-f4df-4587-90f0-51cd5209dd1d
2d66a111-e54b-41cb-a97a-0f0466d0f17f,P-482AABB718,2026-09-15T20:21:02,Agent,lol i just want to turn my brain off after uni,10,3c81d34c-f4df-4587-90f0-51cd5209dd1d
851ffb24-c536-4ba3-87d5-cd43fb949a6c,P-482AABB718,2026-09-15T20:21:27,Human,yes it makes sense to have time to digest what you ve seen and heard,11,3c81d34c-f4df-4587-90f0-51cd5209dd1d
bb27e85f-3eb0-44e2-892e-c2c8614c7b0e,P-482AABB718,2026-09-15T19:04:26,Agent,idk usually just scroll through tiktok. 😂,0,55354ad4-3a58-4166-81a2-da7515337603
853bbf41-fcf9-4285-9f04-1280ea5d5f8a,P-482AABB718,2026-09-15T19:04:39,Human,when,1,55354ad4-3a58-4166-81a2-da7515337603
311837b4-71d0-4406-b536-4dda5b6464f7,P-482AABB718,2026-09-15T19:04:39,Agent,mostly evenings tbh. after like 7pm,2,55354ad4-3a58-4166-81a2-da7515337603
35c02104-6327-4526-a267-add10bde4529,P-482AABB718,2026-09-15T19:05:01,Human,to relax or casually like a routine,3,55354ad4-3a58-4166-81a2-da7515337603
ea64c5e9-86b4-40f2-9edc-08a1b4e79a58,P-482AABB718,2026-09-15T19:05:02,Agent,mostly to relax i think. 😅,4,55354ad4-3a58-4166-81a2-da7515337603
c202f82f-6113-45d1-8844-1c741fb8858d,P-482AABB718,2026-09-15T19:05:31,Human,on the sofa just to know the news or the new trends?,5,55354ad4-3a58-4166-81a2-da7515337603
87829eed-6965-4995-82f0-2f2d7fd0741d,P-482AABB718,2026-09-15T19:05:31,Agent,new trends definitely. lol,6,55354ad4-3a58-4166-81a2-da7515337603
ec76cd18-2543-434d-ab23-69ea5b750a98,P-482AABB718,2026-09-15T19:06:04,Human,do you also upload video or just watch,7,55354ad4-3a58-4166-81a2-da7515337603
792bb53c-a8b9-4b3b-bbac-c812423bf872,P-482AABB718,2026-09-15T19:06:04,Agent,just watch rn. it’s kinda mindless,8,55354ad4-3a58-4166-81a2-da7515337603
c12cd3b0-a4c4-40ad-a608-d1197e35c949,P-482AABB718,2026-09-15T19:06:26,Human,just a move of the thumb,9,55354ad4-3a58-4166-81a2-da7515337603
fff7d814-f971-4b00-9958-e3dfb4af5a26,P-482AABB718,2026-09-15T19:06:26,Agent,that’s it. 😴,10,55354ad4-3a58-4166-81a2-da7515337603
e167dcb2-a9e4-450d-a55d-5c380b7df2ec,P-482AABB718,2026-09-15T19:06:46,Human,everybody does it,11,55354ad4-3a58-4166-81a2-da7515337603
64b51902-528d-4238-9e64-c4638c749206,P-482AABB718,2026-09-15T20:07:57,Agent,my mornings are always such a rush 😂 i can never decide what to eat before work,0,7e01d3af-48f4-407f-9dc9-7c648b2efcec
1eefefb3-a820-4da7-8272-df6c9197ae4c,P-482AABB718,2026-09-15T20:09:54,Human,"oh you should always have breakfast in the morning, you can always prepare overnight oats",1,7e01d3af-48f4-407f-9dc9-7c648b2efcec
73f9665a-02ad-4fcf-9a5f-65a63c31a11f,P-482AABB718,2026-09-15T20:09:54,Agent,overnight oats are too mushy for me. i usually get sth warm like toast instead,2,7e01d3af-48f4-407f-9dc9-7c648b2efcec
28f33f35-3592-4c03-90f4-bba8830ebb30,P-482AABB718,2026-09-15T20:10:45,Human,grilled cheese toast or sth more sweet like french toast,3,7e01d3af-48f4-407f-9dc9-7c648b2efcec
db279654-09e5-420d-aec1-2b15946e6e32,P-482AABB718,2026-09-15T20:10:45,Agent,definitely grilled cheese. sweet stuff just makes me crash before i even get to work,4,7e01d3af-48f4-407f-9dc9-7c648b2efcec
87ab32f9-f2fe-43ec-9088-6dc4dc58acb2,P-482AABB718,2026-09-15T20:11:53,Human,then toast with cheese or a hard boiled egg,5,7e01d3af-48f4-407f-9dc9-7c648b2efcec
63123b2f-cef3-415f-bc05-bea232607968,P-482AABB718,2026-09-15T20:11:54,Agent,i usually get the cheese toast. eggs take too long to peel when im rushing out the door,6,7e01d3af-48f4-407f-9dc9-7c648b2efcec
7eba1d4d-e7f3-4f22-8919-4847faa4d660,P-482AABB718,2026-09-15T20:12:34,Human,yes me too or i prefere a yogurt bowl sth more easy to make,7,7e01d3af-48f4-407f-9dc9-7c648b2efcec
af73ebdc-eb5f-4c1d-ad1f-860c2b37590e,P-482AABB718,2026-09-15T20:12:35,Agent,yogurt is alright but i need sth more filling to actually wake up properly,8,7e01d3af-48f4-407f-9dc9-7c648b2efcec
3c1bca1c-e227-41c8-8c4e-3a453659cc16,P-482AABB718,2026-09-15T20:13:20,Human,then stick with toast youcan grab it while getting out the door,9,7e01d3af-48f4-407f-9dc9-7c648b2efcec
1edf1fc1-c20a-4c6b-b807-91883fca7fa2,P-482AABB718,2026-09-15T20:13:21,Agent,thats the best part lol i just carry it while i put my shoes on,10,7e01d3af-48f4-407f-9dc9-7c648b2efcec
befcb792-98e5-4c7d-88b0-d44ad6ff4b71,P-482AABB718,2026-09-15T20:14:30,Human,the important thing is to eat sth for breakfast and not leaving on empty stomach,11,7e01d3af-48f4-407f-9dc9-7c648b2efcec
0a298c3e-4f50-4b73-9427-944d691af657,P-482AABB718,2026-09-15T18:25:26,Agent,need ur opinion 😅 im looking at 2 online shops rn,0,8726895a-87cf-4184-b683-3f16a0a9ab0a
90cf2a15-a2f6-49a7-8867-8ff5cf1e6cdb,P-482AABB718,2026-09-15T18:25:38,Human,why 2?,1,8726895a-87cf-4184-b683-3f16a0a9ab0a
ab3cb264-159d-46a3-9c98-18f549107dd6,P-482AABB718,2026-09-15T18:25:46,Agent,tbh one has better reviews. i usually compare before buying,2,8726895a-87cf-4184-b683-3f16a0a9ab0a
d387f1d7-1ba6-4862-9e3d-43b66da4bbd3,P-482AABB718,2026-09-15T18:26:18,Human,"same here.. want to see the experience of others, or the packaging",3,8726895a-87cf-4184-b683-3f16a0a9ab0a
46e95835-845d-4b40-9133-663250d832fd,P-482AABB718,2026-09-15T18:26:18,Agent,i usually go for reviews. packaging doesn't matter much to me. 😊,4,8726895a-87cf-4184-b683-3f16a0a9ab0a
d5343546-8726-4785-b1e5-e2f96c3d34e7,P-482AABB718,2026-09-15T18:28:06,Human,yes see what others have to say,5,8726895a-87cf-4184-b683-3f16a0a9ab0a
3c6d81e9-0054-48e6-97e1-eca0a0f8f8ab,P-482AABB718,2026-09-15T18:28:08,Agent,yeah it’s good to know if it’s actually comfy. i’m thinking of a grey sweater,6,8726895a-87cf-4184-b683-3f16a0a9ab0a
cffc9d66-1210-4dfb-8f7a-d94d7040bfa0,P-482AABB718,2026-09-15T18:28:54,Human,"now that its starting to get cold, sweater always come in handy",7,8726895a-87cf-4184-b683-3f16a0a9ab0a
25fe5e59-397d-4d19-b463-e0fe702492e4,P-482AABB718,2026-09-15T18:28:56,Agent,definitely. id go for a chunky knit one,8,8726895a-87cf-4184-b683-3f16a0a9ab0a
a189cade-9a4b-4386-bad8-f44950679090,P-482AABB718,2026-09-15T18:29:34,Human,yes it will be extra warm and cozy for sure,9,8726895a-87cf-4184-b683-3f16a0a9ab0a
689025f1-402c-4f14-9f03-089219bf8bd1,P-482AABB718,2026-09-15T18:29:35,Agent,haha yeah! i just want sth i can wear while watching tv. lol,10,8726895a-87cf-4184-b683-3f16a0a9ab0a
5ea210fc-a5b2-4d13-b831-9bf49096c642,P-482AABB718,2026-09-15T18:29:57,Human,oh for homewear,11,8726895a-87cf-4184-b683-3f16a0a9ab0a
3603ab2e-a31f-4991-ac9b-fd06c8b8fb37,P-482AABB718,2026-09-15T18:50:36,Agent,way too many cheeses here lol id rather have pasta,0,8f7207da-dc3f-4412-9b6b-90ed4daedc5f
bc2631a2-fea6-4ce2-9b5b-8a984fe6c769,P-482AABB718,2026-09-15T18:52:19,Human,what are you looking? are you trying to make dinner?,1,8f7207da-dc3f-4412-9b6b-90ed4daedc5f
4f644db8-5694-4b1a-9606-de5271fc1d9d,P-482AABB718,2026-09-15T18:52:20,Agent,nope just scrolling tbh. pasta sounds good tho,2,8f7207da-dc3f-4412-9b6b-90ed4daedc5f
484476bd-e6e2-4d5b-b578-8de3b9cc7c24,P-482AABB718,2026-09-15T18:52:39,Human,yes passta is always a good option,3,8f7207da-dc3f-4412-9b6b-90ed4daedc5f
06afb2c7-7b13-4c7e-8163-09f89e2b6687,P-482AABB718,2026-09-15T18:52:39,Agent,definitely. i usually make a simple tomato sauce,4,8f7207da-dc3f-4412-9b6b-90ed4daedc5f
2da5cdb1-fca2-4f26-8f0e-07bfdf7f833e,P-482AABB718,2026-09-15T18:53:17,Human,yes pomodoro sauce is plain and easy to make,5,8f7207da-dc3f-4412-9b6b-90ed4daedc5f
9ad68690-3312-44f3-8847-e3cd9484dc0b,P-482AABB718,2026-09-15T18:53:18,Agent,haha same! it’s reliable. i’m kinda craving garlic bread too,6,8f7207da-dc3f-4412-9b6b-90ed4daedc5f
547cf433-4e28-4d97-a34c-80bd4b65736b,P-482AABB718,2026-09-15T18:53:54,Human,ohhh garlic bread is fire but for me i prefer the cheese breads,7,8f7207da-dc3f-4412-9b6b-90ed4daedc5f
e6ea455b-cd4c-4740-90ab-0b9e32c7aa69,P-482AABB718,2026-09-15T18:53:55,Agent,cheese bread is a solid choice. 👍 i’d go for that too,8,8f7207da-dc3f-4412-9b6b-90ed4daedc5f
5acbfec6-a4e7-4845-be91-b56457acd82b,P-482AABB718,2026-09-15T18:55:11,Human,yes and add some basil on top of the pasta,9,8f7207da-dc3f-4412-9b6b-90ed4daedc5f
7bcef2e7-8e4d-4427-a995-eef0eed083d6,P-482AABB718,2026-09-15T18:55:12,Agent,perfect. basil elevates everything right? 😊,10,8f7207da-dc3f-4412-9b6b-90ed4daedc5f
0f46d1a1-255f-4d8e-bec7-720827f9b731,P-482AABB718,2026-09-15T18:55:35,Human,yes right its an essential note,11,8f7207da-dc3f-4412-9b6b-90ed4daedc5f
4b99e9c4-441d-4b89-b6d6-cc6b618de1ec,P-482AABB718,2026-09-15T19:00:45,Agent,finally home after a long day and i have zero plans. i usually just crash on the sofa lol,0,b3ee33c2-85e3-455e-8907-900eb70e4e8f
68221a15-3338-46fe-9d1f-48ec7a990348,P-482AABB718,2026-09-15T19:01:15,Human,whats better than large pjs and scrolling with low room lightning,1,b3ee33c2-85e3-455e-8907-900eb70e4e8f
edacd6e2-4940-4144-bcca-04928f308170,P-482AABB718,2026-09-15T19:01:17,Agent,nothing beats that. i usually put on a mindless show too so i can actually shut my brain off,2,b3ee33c2-85e3-455e-8907-900eb70e4e8f
3b11fe66-69a5-4798-b5df-85abbdc5c0bf,P-482AABB718,2026-09-15T19:01:47,Human,yes so you can have company at home while the tv speaks,3,b3ee33c2-85e3-455e-8907-900eb70e4e8f
d4a39f1f-b2e3-4ff9-9f95-291813577cb6,P-482AABB718,2026-09-15T19:01:48,Agent,haha exactly. i usually go for sth i've already seen so i dont have to focus,4,b3ee33c2-85e3-455e-8907-900eb70e4e8f
864cca8d-088c-4866-9a5d-7c5b86215e09,P-482AABB718,2026-09-15T19:02:08,Human,and most of the time sleeps in the middle of the movie/ show,5,b3ee33c2-85e3-455e-8907-900eb70e4e8f
83168620-bac9-4645-b97b-7855cdf3b982,P-482AABB718,2026-09-15T19:02:09,Agent,lol happens every time. i usually wake up at 3am and have no idea where the plot is,6,b3ee33c2-85e3-455e-8907-900eb70e4e8f
bbe2743f-c3ae-4961-a5af-cee8336722b6,P-482AABB718,2026-09-15T19:02:47,Human,and stretched at the sofa,7,b3ee33c2-85e3-455e-8907-900eb70e4e8f
f148bc3c-1449-4748-82ac-19f9beaa04b2,P-482AABB718,2026-09-15T19:02:49,Agent,worst feeling ever. i always end up with a stiff neck if i fall asleep like that,8,b3ee33c2-85e3-455e-8907-900eb70e4e8f
2f7e08fd-8783-48d4-bbfd-e7517138b59d,P-482AABB718,2026-09-15T19:03:28,Human,"yes and cant wait to go to bed, but its a chill night for yourself",9,b3ee33c2-85e3-455e-8907-900eb70e4e8f
862f7ddb-9e2f-48c2-94b4-472f0f659355,P-482AABB718,2026-09-15T19:03:31,Agent,definitely. it feels way better than actually doing chores or sth useful lol,10,b3ee33c2-85e3-455e-8907-900eb70e4e8f
2f5310b7-0b6b-4cfa-835e-293739358971,P-482AABB718,2026-09-15T19:03:52,Human,hahah dont talk about chores at all,11,b3ee33c2-85e3-455e-8907-900eb70e4e8f
772da383-4b94-49e4-9741-9f547d6d31f2,P-482AABB718,2026-09-15T17:56:29,Agent,need ur opinion 😅 im looking at 2 online shops rn,0,bda8893e-bc23-4acb-a7b8-ec8cda7a8307
0d729f1e-792e-446a-887e-b0ac148c8257,P-482AABB718,2026-09-15T18:19:58,Human,yes always happy to help what you re looking to buy,1,bda8893e-bc23-4acb-a7b8-ec8cda7a8307
0efb320e-96a7-4e6a-bbec-14d4cf372f69,P-482AABB718,2026-09-15T18:19:59,Agent,id rather get it from the first one tbh,2,bda8893e-bc23-4acb-a7b8-ec8cda7a8307
ade6ef07-4f89-4062-b8c5-870f86fd09b8,P-482AABB718,2026-09-15T18:20:27,Human,how s that? what made you decide so quickly,3,bda8893e-bc23-4acb-a7b8-ec8cda7a8307
d980cd12-1172-4e56-b2a7-e22557583dc4,P-482AABB718,2026-09-15T18:20:28,Agent,it has better reviews for the jacket i want. 😂,4,bda8893e-bc23-4acb-a7b8-ec8cda7a8307
77f9e6e3-4dff-410c-a2e1-396a2fac210e,P-482AABB718,2026-09-15T18:21:19,Human,yes reviews for sure can make someones mind... look at the size fit if it corresponds to the actual size,5,bda8893e-bc23-4acb-a7b8-ec8cda7a8307
db600cb1-a201-48f4-9ce9-106946c26653,P-482AABB718,2026-09-15T18:21:21,Agent,definitely. i usually go for medium,6,bda8893e-bc23-4acb-a7b8-ec8cda7a8307
6a2ff120-0cd9-47de-b3ac-2509c2d900ff,P-482AABB718,2026-09-15T18:22:13,Human,yes but are the measurements correspond to actual fit?,7,bda8893e-bc23-4acb-a7b8-ec8cda7a8307
60ffd05f-be92-4790-a442-7961f4707efb,P-482AABB718,2026-09-15T18:22:16,Agent,the reviews say it runs true to size i checked the chart too,8,bda8893e-bc23-4acb-a7b8-ec8cda7a8307
7f8bf6a1-7c10-4d43-b9e6-f2480ba3f826,P-482AABB718,2026-09-15T18:22:28,Human,have you tried before the same brand?,9,bda8893e-bc23-4acb-a7b8-ec8cda7a8307
75ded63a-509a-4a63-81a7-a16d5f333a3a,P-482AABB718,2026-09-15T18:22:29,Agent,nope first time trying them. 🤔,10,bda8893e-bc23-4acb-a7b8-ec8cda7a8307
9112a7ae-7fcf-4f65-b2fe-6b83c3e3be4d,P-482AABB718,2026-09-15T18:22:47,Human,you should go for the reviews then,11,bda8893e-bc23-4acb-a7b8-ec8cda7a8307
6bd6238c-7280-414e-ab94-ece39626b208,P-482AABB718,2026-09-15T18:22:53,Agent,need ur opinion 😅 im looking at 2 online shops rn,0,cbdb663f-c231-482f-8a37-a76620fd7007
